"ObsTime","avg_price_per_kg","vege_id","StnPres","Temperature","RH","WS","Precp","typhoon"
2025-04-29,14.04,31,1010.60,24.66,68.47,2.37,0.00,0
2025-04-29,28.12,13,1007.61,23.81,63.98,2.29,0.00,0
2025-04-29,21.24,42,998.70,24.71,70.41,2.13,0.00,0
2025-04-29,12.11,16,1010.70,24.40,67.90,2.10,0.00,0
2025-04-29,37.22,6,1010.05,24.28,67.08,2.14,0.00,0
2025-04-29,24.35,52,1008.90,24.43,66.49,3.34,0.00,0
2025-04-29,20.95,29,1010.79,24.33,67.24,2.49,0.00,0
2025-04-29,43.25,46,1005.61,25.41,67.27,3.03,0.00,0
2025-04-29,18.78,41,993.54,25.10,66.20,3.24,0.00,0
2025-04-29,24.19,4,1005.56,23.42,61.37,2.41,0.00,0
2025-04-29,60.00,39,1006.56,23.85,68.30,1.81,0.00,0
2025-04-29,52.03,34,961.29,21.91,76.83,0.90,0.00,0
2025-04-29,10.94,8,1007.92,23.87,64.37,2.27,0.00,0
2025-04-29,28.42,51,1010.75,24.43,68.75,2.10,0.00,0
2025-04-29,20.75,33,1003.15,24.03,74.03,1.64,0.00,0
2025-04-29,8.45,3,995.05,23.06,71.98,1.76,0.00,0
2025-04-30,15.26,45,1001.68,24.49,75.41,1.81,0.00,0
2025-04-30,16.36,43,1008.07,24.89,75.65,1.67,0.00,0
2025-04-30,32.67,32,1011.77,24.76,79.02,1.55,0.00,0
2025-04-30,16.35,14,1008.15,24.33,77.50,1.28,0.00,0
2025-04-30,9.18,9,1011.96,24.40,79.38,1.57,0.00,0
2025-04-30,15.45,47,997.86,24.69,73.76,1.95,0.00,0
2025-04-30,12.79,7,1008.52,24.37,77.71,1.29,0.00,0
2025-04-30,8.69,10,1001.01,24.29,79.30,1.55,0.00,0
2025-04-30,18.96,36,1010.91,25.17,74.55,2.02,0.00,0
2025-04-30,20.11,50,995.58,24.09,77.63,1.41,0.00,0
2025-04-30,22.34,27,961.44,22.57,76.48,1.21,0.00,0
2025-04-30,12.78,2,1005.96,24.29,78.27,1.34,0.00,0
2025-04-30,13.75,31,1011.67,24.85,78.28,1.61,0.00,0
2025-04-30,27.05,13,1008.15,24.33,77.50,1.28,0.00,0
2025-04-30,20.45,42,999.73,24.62,75.20,1.73,0.00,0
2025-04-30,10.22,16,1011.80,24.70,79.60,1.40,0.00,0
2025-04-30,25.15,37,994.94,24.22,77.73,2.04,0.00,0
2025-04-30,32.43,6,1011.04,24.62,79.16,1.37,0.00,0
2025-04-30,25.67,52,1009.88,24.64,79.05,1.70,0.00,0
2025-04-30,25.55,29,1011.87,24.65,79.80,1.49,0.00,0
2025-04-30,42.92,46,1006.57,25.33,72.03,2.31,0.00,0
2025-04-30,21.93,41,994.47,24.84,70.65,2.34,0.00,0
2025-04-30,23.79,4,1005.73,24.08,76.10,1.19,0.00,0
2025-04-30,47.19,34,961.89,22.33,78.42,1.01,0.00,0
2025-04-30,9.28,8,1008.52,24.37,77.71,1.29,0.00,0
2025-04-30,26.78,51,1011.87,24.71,78.91,1.52,0.00,0
2025-04-30,21.02,33,1004.26,24.45,79.54,1.66,0.00,0
2025-04-30,8.36,3,995.49,23.55,78.89,1.45,0.00,0
2025-05-01,14.76,45,1003.13,24.40,76.69,1.18,0.00,0
2025-05-01,17.34,43,1007.56,25.06,75.02,1.35,0.00,0
2025-05-01,30.94,32,1011.37,25.02,77.52,1.37,0.00,0
2025-05-01,16.07,14,1007.69,24.65,76.89,1.29,0.00,0
2025-05-01,10.63,9,1011.45,24.60,79.46,1.24,0.00,0
2025-05-01,15.79,47,997.91,25.16,73.09,1.48,0.00,0
2025-05-01,11.83,7,1008.06,24.68,77.04,1.28,0.00,0
2025-05-01,9.03,10,1001.41,24.15,79.37,1.24,0.00,0
2025-05-01,16.60,36,1010.31,25.63,74.05,1.56,0.00,0
2025-05-01,20.90,50,995.90,24.43,75.19,1.35,0.00,0
2025-05-01,16.83,27,963.91,22.76,74.83,1.04,0.00,0
2025-05-01,11.40,2,1005.54,24.49,77.68,1.32,0.00,0
2025-05-01,13.51,31,1011.27,25.19,76.45,1.49,0.00,0
2025-05-01,26.16,13,1007.69,24.65,76.89,1.29,0.00,0
2025-05-01,20.58,42,999.78,25.11,73.36,1.53,0.00,0
2025-05-01,9.07,16,1011.40,24.90,78.40,1.20,0.00,0
2025-05-01,32.48,6,1010.62,24.85,78.08,1.22,0.00,0
2025-05-01,27.08,52,1009.48,24.87,77.53,1.40,0.00,0
2025-05-01,18.85,29,1011.49,24.83,78.65,1.25,0.00,0
2025-05-01,40.07,46,1005.86,25.88,71.76,1.76,0.00,0
2025-05-01,17.38,41,994.64,25.42,70.82,1.64,0.00,0
2025-05-01,24.15,4,1005.23,24.49,75.88,1.35,0.00,0
2025-05-01,43.34,34,967.71,22.23,79.54,0.82,0.00,0
2025-05-01,9.58,8,1008.06,24.68,77.04,1.28,0.00,0
2025-05-01,26.93,51,1011.45,24.98,77.45,1.34,0.00,0
2025-05-01,20.49,33,1003.90,24.51,78.23,1.50,0.00,0
2025-05-01,7.89,3,995.66,23.71,79.57,1.17,0.00,0
2025-05-02,14.86,45,1003.04,24.28,79.00,1.46,0.47,0
2025-05-02,17.04,43,1006.93,25.15,77.68,1.64,0.25,0
2025-05-02,31.83,32,1010.15,25.57,79.64,1.81,0.00,0
2025-05-02,15.68,14,1006.49,25.43,75.66,1.79,0.00,0
2025-05-02,10.24,9,1010.50,25.06,81.16,1.72,0.15,0
2025-05-02,15.34,47,996.87,25.57,73.97,2.09,0.00,0
2025-05-02,13.61,7,1006.86,25.43,76.11,1.78,0.00,0
2025-05-02,8.95,10,1000.69,24.58,80.63,1.49,0.35,0
2025-05-02,15.71,36,1009.22,25.91,75.97,2.19,0.00,0
2025-05-02,19.49,50,994.68,25.16,75.79,1.53,0.00,0
2025-05-02,14.95,27,962.80,23.93,72.21,1.50,0.00,0
2025-05-02,13.32,2,1004.31,25.33,76.30,1.74,0.00,0
2025-05-02,13.34,31,1010.04,25.74,78.74,1.85,0.00,0
2025-05-02,26.89,13,1006.49,25.43,75.66,1.79,0.00,0
2025-05-02,19.83,42,998.64,25.62,74.59,1.85,0.00,0
2025-05-02,9.10,16,1010.20,25.40,80.20,1.70,0.00,0
2025-05-02,25.00,37,993.25,25.06,75.35,1.87,0.00,0
2025-05-02,38.85,6,1009.42,25.41,79.25,1.72,0.00,0
2025-05-02,27.85,52,1008.24,25.55,79.68,1.85,0.00,0
2025-05-02,22.55,29,1010.27,25.40,80.61,1.77,0.00,0
2025-05-02,38.38,46,1004.82,26.12,72.93,2.32,0.00,0
2025-05-02,23.63,41,993.68,25.71,71.49,2.45,0.00,0
2025-05-02,24.66,4,1004.03,25.45,72.64,1.85,0.00,0
2025-05-02,45.36,34,967.30,22.94,78.51,0.99,0.68,0
2025-05-02,10.62,8,1006.86,25.43,76.11,1.78,0.00,0
2025-05-02,27.06,51,1010.22,25.50,79.42,1.74,0.00,0
2025-05-02,19.64,33,1002.58,25.29,78.45,1.63,0.00,0
2025-05-02,7.55,3,994.91,24.29,79.21,1.41,0.26,0
2025-05-03,13.76,45,1001.54,25.62,76.75,1.21,0.19,0
2025-05-03,16.01,43,1005.65,26.44,76.25,1.46,0.09,0
2025-05-03,31.74,32,1009.16,26.82,77.67,1.66,0.00,0
2025-05-03,15.67,14,1005.71,26.48,76.30,1.31,0.00,0
2025-05-03,9.79,9,1009.37,26.33,78.35,1.56,0.03,0
2025-05-03,14.65,47,995.87,26.73,72.88,1.60,0.13,0
2025-05-03,11.78,7,1006.06,26.51,76.47,1.33,0.00,0
2025-05-03,9.42,10,999.54,25.82,78.72,1.34,0.09,0
2025-05-03,17.44,36,1008.16,27.21,73.96,1.78,0.00,0
2025-05-03,18.39,50,993.78,26.23,76.04,1.42,0.14,0
2025-05-03,22.92,27,962.04,24.52,75.06,1.08,0.57,0
2025-05-03,12.28,2,1003.53,26.41,76.54,1.34,0.00,0
2025-05-03,13.11,31,1009.03,26.94,77.14,1.75,0.00,0
2025-05-03,28.27,13,1005.71,26.48,76.30,1.31,0.00,0
2025-05-03,18.87,42,997.64,26.73,74.31,1.64,0.11,0
2025-05-03,8.57,16,1009.20,26.70,78.00,1.50,0.00,0
2025-05-03,28.70,37,992.48,26.20,74.32,1.58,0.00,0
2025-05-03,37.66,6,1008.47,26.65,77.64,1.46,0.00,0
2025-05-03,29.64,52,1007.30,26.85,77.26,1.65,0.00,0
2025-05-03,17.65,29,1009.29,26.70,78.23,1.57,0.00,0
2025-05-03,38.06,46,1003.77,27.41,71.27,1.83,0.00,0
2025-05-03,21.00,41,992.66,26.82,70.55,1.76,0.17,0
2025-05-03,21.75,4,1003.39,26.34,75.17,1.19,0.00,0
2025-05-03,46.68,34,966.24,23.70,79.72,0.73,0.45,0
2025-05-03,11.72,8,1006.06,26.51,76.47,1.33,0.00,0
2025-05-03,28.00,51,1009.23,26.80,77.70,1.62,0.00,0
2025-05-03,20.43,33,1001.69,26.57,77.29,1.63,0.00,0
2025-05-03,7.04,3,993.74,25.35,77.74,1.34,0.20,0
2025-05-04,13.89,45,1000.81,26.00,81.64,2.02,8.64,0
2025-05-04,15.97,43,1004.82,26.62,80.16,2.12,4.36,0
2025-05-04,27.15,32,1008.23,26.89,81.59,2.59,0.03,0
2025-05-04,15.73,14,1004.87,26.37,79.65,2.15,0.00,0
2025-05-04,9.90,9,1008.55,26.39,83.66,2.66,1.76,0
2025-05-04,13.70,47,994.94,26.97,77.24,2.27,1.39,0
2025-05-04,12.90,7,1005.21,26.41,79.83,2.16,0.00,0
2025-05-04,10.43,10,998.67,26.20,82.45,2.06,2.97,0
2025-05-04,18.13,36,1007.23,27.45,77.39,2.57,0.29,0
2025-05-04,19.47,50,992.88,26.22,80.76,1.88,1.47,0
2025-05-04,15.62,27,961.15,24.56,81.06,1.30,3.26,0
2025-05-04,12.60,2,1002.67,26.38,80.10,2.09,0.00,0
2025-05-04,12.59,31,1008.11,26.97,81.27,2.60,0.07,0
2025-05-04,30.56,13,1004.87,26.37,79.65,2.15,0.00,0
2025-05-04,18.66,42,996.73,26.79,78.75,2.12,1.23,0
2025-05-04,7.93,16,1008.30,26.80,81.50,2.30,0.00,0
2025-05-04,26.50,37,991.49,26.80,78.48,1.86,0.00,0
2025-05-04,34.75,6,1007.58,26.71,81.11,2.27,0.00,0
2025-05-04,30.50,52,1006.34,26.90,82.30,3.12,0.77,0
2025-05-04,19.00,29,1008.37,26.80,81.95,2.59,0.00,0
2025-05-04,36.68,46,1002.82,27.74,75.19,2.44,0.79,0
2025-05-04,21.98,41,991.70,27.22,74.51,2.35,1.39,0
2025-05-04,22.30,4,1002.59,26.08,78.41,2.04,0.00,0
2025-05-04,36.82,34,965.42,24.23,83.64,0.93,4.49,0
2025-05-04,11.90,8,1005.21,26.41,79.83,2.16,0.00,0
2025-05-04,24.93,51,1008.32,26.85,81.03,2.39,0.00,0
2025-05-04,20.52,33,1000.76,26.72,80.92,2.07,0.00,0
2025-05-04,6.69,3,993.03,25.38,84.79,1.91,4.00,0
2025-05-05,15.57,45,998.73,26.48,82.86,1.42,0.01,0
2025-05-05,15.80,43,1003.23,27.27,81.74,1.63,0.00,0
2025-05-05,41.05,32,1006.99,27.67,83.58,1.87,0.00,0
2025-05-05,8.57,9,1006.96,27.18,84.96,1.77,0.03,0
2025-05-05,22.30,47,993.96,27.45,79.24,1.79,0.23,0
2025-05-05,9.00,7,1003.58,26.93,83.71,1.74,0.00,0
2025-05-05,9.30,10,996.97,26.85,84.45,1.73,0.00,0
2025-05-05,22.47,36,1006.14,28.02,80.18,2.01,0.00,0
2025-05-05,18.00,50,991.75,27.01,81.50,1.72,0.26,0
2025-05-05,34.20,27,960.11,25.15,81.45,1.11,0.95,0
2025-05-05,14.20,2,1001.07,26.91,83.84,1.81,0.00,0
2025-05-05,14.60,31,1006.90,27.78,82.97,1.88,0.00,0
2025-05-05,19.00,13,1003.20,26.86,83.72,1.74,0.00,0
2025-05-05,21.03,42,995.69,27.47,80.19,1.79,0.20,0
2025-05-05,27.57,52,1005.22,27.54,84.14,1.96,0.00,0
2025-05-05,49.53,46,1001.87,28.18,77.75,2.10,0.00,0
2025-05-05,16.90,4,1000.67,26.37,83.81,1.70,0.00,0
2025-05-05,64.40,34,963.56,24.85,84.28,1.13,0.60,0
2025-05-05,9.30,8,1003.58,26.93,83.71,1.74,0.00,0
2025-05-05,24.20,51,1007.05,27.63,83.53,1.94,0.00,0
2025-05-05,18.00,33,999.52,27.47,83.54,2.15,0.00,0
2025-05-05,8.23,3,991.26,26.21,84.55,1.50,0.31,0
2025-05-05,38.38,6,1006.21,27.44,83.63,1.79,0.00,0
2025-05-05,18.85,14,1003.20,26.86,83.72,1.74,0.00,0
2025-05-05,7.25,16,1007.00,27.60,83.60,1.80,0.00,0
2025-05-05,22.90,41,990.83,27.53,77.31,1.86,0.30,0
2025-05-06,14.21,45,998.80,26.62,83.84,1.69,16.04,0
2025-05-06,14.85,43,1003.22,27.34,81.41,1.68,7.65,0
2025-05-06,28.53,32,1006.88,27.83,81.37,1.78,1.36,0
2025-05-06,17.89,14,1003.28,27.43,79.65,1.79,1.59,0
2025-05-06,12.39,9,1006.92,27.42,83.34,1.78,4.28,0
2025-05-06,13.52,47,993.79,27.40,78.77,1.98,5.08,0
2025-05-06,16.83,7,1003.64,27.47,79.81,1.77,1.66,0
2025-05-06,12.60,10,996.97,27.01,83.97,1.66,9.52,0
2025-05-06,16.63,36,1005.99,28.02,79.14,2.06,0.93,0
2025-05-06,20.39,50,991.68,27.04,80.48,1.59,5.63,0
2025-05-06,13.55,27,960.13,25.07,80.60,1.32,19.46,0
2025-05-06,16.50,2,1001.13,27.40,80.47,1.79,2.75,0
2025-05-06,14.70,31,1006.81,27.87,81.16,1.82,0.93,0
2025-05-06,27.55,13,1003.28,27.43,79.65,1.79,1.59,0
2025-05-06,16.78,42,995.59,27.39,79.60,1.81,4.25,0
2025-05-06,10.51,16,1006.90,27.80,81.20,1.60,2.30,0
2025-05-06,25.00,37,990.22,27.32,81.63,2.14,6.39,0
2025-05-06,31.18,6,1006.14,27.72,80.88,1.64,2.15,0
2025-05-06,29.54,52,1005.00,27.84,81.71,2.08,0.00,0
2025-05-06,30.30,29,1006.97,27.80,81.61,1.74,1.78,0
2025-05-06,34.27,46,1001.69,28.05,78.22,2.28,1.29,0
2025-05-06,16.10,41,990.66,27.34,77.55,2.20,6.18,0
2025-05-06,21.32,4,1000.88,27.18,78.63,1.91,1.12,0
2025-05-06,46.51,34,963.71,24.90,84.61,1.07,21.01,0
2025-05-06,14.18,8,1003.64,27.47,79.81,1.77,1.66,0
2025-05-06,28.30,51,1006.97,27.80,81.23,1.69,1.58,0
2025-05-06,21.05,33,999.46,27.54,82.56,1.78,4.25,0
2025-05-06,7.46,3,991.33,26.28,84.86,1.54,12.66,0
2025-05-07,13.46,45,1001.30,23.82,88.57,1.84,21.81,0
2025-05-07,14.76,43,1004.88,25.58,84.56,1.82,7.50,0
2025-05-07,27.92,32,1007.89,26.11,85.39,1.97,5.02,0
2025-05-07,18.17,14,1004.59,24.28,86.10,2.08,24.36,0
2025-05-07,15.65,9,1008.51,24.86,88.44,1.96,15.01,0
2025-05-07,11.67,47,994.74,26.14,82.63,2.12,7.37,0
2025-05-07,16.26,7,1004.92,24.46,85.97,2.05,21.98,0
2025-05-07,12.56,10,998.63,24.52,89.11,1.80,16.20,0
2025-05-07,17.44,36,1006.98,26.75,81.64,2.28,2.92,0
2025-05-07,20.16,50,992.58,25.58,85.73,1.49,10.89,0
2025-05-07,19.72,27,961.00,23.25,88.25,1.21,18.83,0
2025-05-07,12.73,2,1002.38,24.38,86.95,2.01,24.14,0
2025-05-07,14.88,31,1007.80,26.31,85.00,1.97,5.38,0
2025-05-07,26.12,13,1004.59,24.28,86.10,2.08,24.36,0
2025-05-07,15.93,42,996.50,26.32,83.14,1.82,5.52,0
2025-05-07,10.39,16,1007.90,26.10,84.80,1.80,0.50,0
2025-05-07,25.68,6,1007.21,25.72,85.07,1.86,5.49,0
2025-05-07,28.63,52,1006.06,25.70,87.66,2.33,16.13,0
2025-05-07,22.50,29,1007.99,25.90,85.87,1.98,4.92,0
2025-05-07,33.89,46,1002.66,27.03,80.69,2.40,7.08,0
2025-05-07,21.27,41,991.58,26.28,80.68,2.39,7.80,0
2025-05-07,21.02,4,1002.39,23.06,86.96,2.26,40.22,0
2025-05-07,45.15,34,965.48,21.97,93.03,1.03,25.88,0
2025-05-07,10.74,8,1004.92,24.46,85.97,2.05,21.98,0
2025-05-07,24.70,51,1007.95,26.26,84.39,1.86,1.72,0
2025-05-07,19.99,33,1000.40,25.90,86.56,1.75,10.61,0
2025-05-07,7.51,3,993.26,23.44,91.32,1.43,24.76,0
2025-05-08,15.40,45,1001.04,25.75,80.59,1.45,0.03,0
2025-05-08,17.59,43,1004.87,26.82,78.94,1.57,0.00,0
2025-05-08,33.51,32,1008.03,27.06,82.14,1.49,0.00,0
2025-05-08,16.68,14,1004.58,26.44,80.67,1.34,0.00,0
2025-05-08,12.61,9,1008.41,26.20,84.54,1.35,0.07,0
2025-05-08,13.87,47,994.90,27.23,75.57,2.21,0.21,0
2025-05-08,14.24,7,1004.93,26.50,80.84,1.34,0.00,0
2025-05-08,12.63,10,998.70,26.11,83.94,1.35,0.00,0
2025-05-08,19.05,36,1007.13,27.65,76.65,2.23,0.00,0
2025-05-08,21.15,50,992.76,26.66,80.45,1.40,0.24,0
2025-05-08,16.12,27,961.16,24.93,81.16,1.30,0.89,0
2025-05-08,13.30,2,1002.40,26.46,81.74,1.37,0.00,0
2025-05-08,15.56,31,1007.91,27.25,81.46,1.56,0.00,0
2025-05-08,24.33,13,1004.58,26.44,80.67,1.34,0.00,0
2025-05-08,18.54,42,996.64,27.26,77.61,1.85,0.18,0
2025-05-08,12.59,16,1008.10,27.00,82.40,1.40,0.00,0
2025-05-08,36.23,6,1007.36,26.88,82.04,1.39,0.00,0
2025-05-08,30.40,52,1006.16,26.84,81.50,1.52,0.00,0
2025-05-08,21.30,29,1008.17,26.86,82.88,1.42,0.00,0
2025-05-08,38.47,46,1002.78,28.04,73.46,2.65,0.00,0
2025-05-08,20.40,41,991.74,27.41,72.59,2.77,0.28,0
2025-05-08,21.90,4,1002.23,26.07,79.52,1.30,0.00,0
2025-05-08,49.34,34,965.69,24.11,85.11,0.88,0.56,0
2025-05-08,11.39,8,1004.93,26.50,80.84,1.34,0.00,0
2025-05-08,28.37,51,1008.14,27.06,82.08,1.48,0.00,0
2025-05-08,20.20,33,1000.60,26.95,83.78,1.57,0.00,0
2025-05-08,6.89,3,992.99,25.23,86.26,1.17,0.37,0
2025-05-09,11.71,45,999.73,27.57,80.41,1.98,0.71,0
2025-05-09,14.34,43,1004.09,28.28,78.65,2.27,0.25,0
2025-05-09,25.82,32,1007.58,28.70,79.30,2.74,0.06,0
2025-05-09,15.76,14,1003.89,28.27,79.28,2.29,0.07,0
2025-05-09,14.76,9,1007.57,28.17,80.82,2.58,1.78,0
2025-05-09,12.29,47,994.86,28.14,77.82,2.09,3.83,0
2025-05-09,13.29,7,1004.26,28.31,79.29,2.32,0.07,0
2025-05-09,10.18,10,997.78,27.88,81.17,2.41,0.03,0
2025-05-09,18.52,36,1006.93,28.88,77.72,2.46,0.20,0
2025-05-09,21.76,50,992.51,27.74,78.30,2.23,4.85,0
2025-05-09,15.12,27,961.09,25.58,81.14,1.40,15.95,0
2025-05-09,9.14,2,1001.77,28.25,79.55,2.35,0.06,0
2025-05-09,14.73,31,1007.52,28.76,78.98,2.76,0.04,0
2025-05-09,29.34,13,1003.89,28.27,79.28,2.29,0.07,0
2025-05-09,14.63,42,996.53,28.20,77.70,2.28,3.64,0
2025-05-09,9.80,16,1007.60,28.70,79.40,2.60,0.10,0
2025-05-09,25.00,37,991.18,28.06,79.43,2.40,0.35,0
2025-05-09,24.17,6,1006.82,28.61,79.37,2.54,0.09,0
2025-05-09,26.48,52,1005.73,28.48,78.80,2.81,0.00,0
2025-05-09,22.35,29,1007.65,28.63,79.65,2.71,0.08,0
2025-05-09,33.18,46,1002.82,28.89,76.48,2.29,0.20,0
2025-05-09,19.37,41,991.87,28.06,77.61,1.93,5.06,0
2025-05-09,18.93,4,1001.43,27.98,79.19,2.09,0.05,0
2025-05-09,42.02,34,964.70,25.34,83.91,1.41,10.21,0
2025-05-09,10.13,8,1004.26,28.31,79.29,2.32,0.07,0
2025-05-09,35.48,51,1007.66,28.68,78.94,2.68,0.51,0
2025-05-09,20.26,33,1000.22,28.47,79.22,2.70,0.73,0
2025-05-09,7.30,3,992.07,26.98,82.18,2.06,7.51,0
2025-05-10,11.14,45,999.73,25.68,89.15,1.52,25.47,0
2025-05-10,13.63,43,1003.95,26.17,89.30,1.45,21.85,0
2025-05-10,25.92,32,1007.51,26.18,91.06,1.55,30.34,0
2025-05-10,13.85,14,1004.19,25.53,88.32,1.56,44.65,0
2025-05-10,11.86,9,1007.74,25.79,91.60,1.55,33.46,0
2025-05-10,9.93,47,994.46,26.27,87.60,1.50,20.39,0
2025-05-10,9.90,7,1004.52,25.60,88.46,1.56,42.38,0
2025-05-10,9.03,10,997.71,25.57,91.53,1.52,38.62,0
2025-05-10,18.03,36,1006.64,26.86,87.47,1.65,22.76,0
2025-05-10,21.96,50,992.31,25.33,91.90,1.17,30.66,0
2025-05-10,14.73,27,960.75,23.65,91.56,0.97,21.19,0
2025-05-10,18.57,2,1001.99,25.47,89.40,1.55,47.89,0
2025-05-10,14.06,31,1007.43,26.17,91.61,1.54,31.48,0
2025-05-10,27.17,13,1004.19,25.53,88.32,1.56,44.65,0
2025-05-10,15.18,42,996.21,25.98,90.24,1.34,26.40,0
2025-05-10,8.68,16,1007.50,26.30,89.80,1.50,21.90,0
2025-05-10,25.00,37,990.98,25.51,91.55,1.59,55.08,0
2025-05-10,22.24,6,1006.81,26.14,89.49,1.51,26.65,0
2025-05-10,24.59,52,1005.72,25.90,92.28,1.61,47.69,0
2025-05-10,20.00,29,1007.59,26.19,90.53,1.57,29.63,0
2025-05-10,32.03,46,1002.38,26.96,86.99,1.65,27.63,0
2025-05-10,16.37,41,991.33,26.57,85.41,1.63,15.55,0
2025-05-10,18.76,4,1001.99,25.01,87.33,1.60,59.77,0
2025-05-10,43.71,34,964.46,23.68,91.92,1.01,27.76,0
2025-05-10,8.80,8,1004.52,25.60,88.46,1.56,42.38,0
2025-05-10,30.66,51,1007.55,26.27,90.56,1.47,29.77,0
2025-05-10,19.45,33,1000.05,25.80,92.92,1.42,49.92,0
2025-05-10,7.18,3,992.27,24.70,93.40,1.25,34.34,0
2025-05-11,11.37,45,999.78,21.69,91.29,2.16,22.56,0
2025-05-11,13.78,43,1003.92,22.08,90.59,2.63,15.83,0
2025-05-11,21.67,32,1007.65,21.82,91.00,3.39,19.41,0
2025-05-11,12.41,14,1004.52,21.11,90.49,2.70,26.61,0
2025-05-11,12.75,9,1008.06,21.38,91.81,3.29,24.26,0
2025-05-11,8.42,47,993.94,22.42,90.89,2.59,23.46,0
2025-05-11,9.69,7,1004.83,21.17,90.52,2.74,25.90,0
2025-05-11,9.63,10,997.83,21.25,92.13,2.51,26.04,0
2025-05-11,18.66,36,1006.43,22.65,89.59,3.07,19.25,0
2025-05-11,20.00,50,992.05,21.33,92.93,2.49,21.71,0
2025-05-11,11.44,27,959.95,20.25,93.50,1.48,29.56,0
2025-05-11,10.83,2,1002.26,21.00,91.33,2.62,29.22,0
2025-05-11,13.72,31,1007.49,21.94,91.05,3.45,17.79,0
2025-05-11,26.04,13,1004.52,21.11,90.49,2.70,26.61,0
2025-05-11,13.32,42,995.83,22.05,91.56,2.69,19.08,0
2025-05-11,8.44,16,1007.70,21.70,90.80,3.10,19.50,0
2025-05-11,25.00,37,990.65,21.07,93.87,2.07,40.95,0
2025-05-11,17.19,6,1007.03,21.58,90.74,3.02,20.99,0
2025-05-11,21.09,52,1005.78,21.91,92.56,3.68,26.52,0
2025-05-11,17.25,29,1007.81,21.70,90.96,3.35,21.20,0
2025-05-11,28.05,46,1001.85,22.99,90.39,2.72,23.38,0
2025-05-11,15.83,41,990.54,22.89,89.45,2.47,23.16,0
2025-05-11,18.01,4,1002.40,20.72,90.29,2.43,31.33,0
2025-05-11,38.50,34,964.10,19.98,93.94,1.00,30.33,0
2025-05-11,9.56,8,1004.83,21.17,90.52,2.74,25.90,0
2025-05-11,26.74,51,1007.73,21.72,90.65,3.18,17.80,0
2025-05-11,19.31,33,1000.11,21.16,92.63,2.71,26.32,0
2025-05-11,7.47,3,992.36,20.44,94.04,2.33,30.10,0
2025-05-12,18.18,45,1001.80,22.69,80.43,1.35,0.29,0
2025-05-12,15.60,43,1005.53,23.12,81.53,1.20,0.12,0
2025-05-12,37.65,32,1008.59,23.61,82.36,1.11,0.05,0
2025-05-12,9.30,9,1009.09,23.33,81.01,1.13,0.10,0
2025-05-12,16.05,47,995.30,23.28,83.32,1.93,0.28,0
2025-05-12,9.00,7,1005.57,23.42,73.84,1.55,0.00,0
2025-05-12,9.30,10,999.27,22.92,83.88,1.14,0.20,0
2025-05-12,22.47,36,1007.66,23.79,81.38,1.93,0.12,0
2025-05-12,24.67,50,993.18,22.74,86.18,0.84,0.30,0
2025-05-12,13.20,27,961.25,21.38,86.98,1.08,0.63,0
2025-05-12,16.55,31,1008.50,23.54,83.18,1.09,0.05,0
2025-05-12,17.10,13,1005.23,23.39,73.03,1.59,0.00,0
2025-05-12,16.98,42,997.12,23.08,85.05,1.33,0.19,0
2025-05-12,25.53,52,1006.76,23.54,84.29,1.10,0.16,0
2025-05-12,40.10,46,1003.31,23.72,83.76,2.31,0.21,0
2025-05-12,27.30,4,1002.99,23.19,67.67,1.92,0.00,0
2025-05-12,68.90,34,965.90,21.03,86.91,0.83,0.66,0
2025-05-12,9.30,8,1005.57,23.42,73.84,1.55,0.00,0
2025-05-12,18.00,33,1001.09,23.27,86.82,1.07,0.13,0
2025-05-12,6.98,3,993.62,22.33,83.93,0.99,0.29,0
2025-05-12,20.25,6,1007.90,23.64,79.41,1.20,0.00,0
2025-05-12,13.90,14,1005.23,23.39,73.03,1.59,0.00,0
2025-05-12,5.90,16,1008.60,23.70,81.10,1.10,0.00,0
2025-05-12,18.00,41,992.09,23.28,82.51,2.61,0.39,0
2025-05-12,40.93,51,1008.68,23.57,82.13,1.06,0.01,0
2025-05-13,12.10,45,1003.80,25.00,75.41,1.45,0.00,0
2025-05-13,14.50,43,1007.94,25.30,76.29,1.50,0.01,0
2025-05-13,24.63,32,1011.43,25.30,77.59,1.62,0.02,0
2025-05-13,17.52,14,1007.95,25.01,75.46,1.38,0.00,0
2025-05-13,11.86,9,1011.65,25.05,77.61,1.63,0.00,0
2025-05-13,9.50,47,998.08,25.41,74.22,1.87,0.00,0
2025-05-13,12.88,7,1008.30,25.03,75.80,1.39,0.00,0
2025-05-13,11.21,10,1001.76,24.84,77.46,1.44,0.01,0
2025-05-13,17.72,36,1010.45,25.83,75.11,1.97,0.00,0
2025-05-13,25.80,50,995.97,24.69,77.02,1.36,0.01,0
2025-05-13,13.04,27,964.03,23.19,75.82,1.21,0.02,0
2025-05-13,15.20,2,1005.75,24.99,75.95,1.41,0.00,0
2025-05-13,14.71,31,1011.31,25.40,77.10,1.68,0.03,0
2025-05-13,25.99,13,1007.95,25.01,75.46,1.38,0.00,0
2025-05-13,15.99,42,999.87,25.24,75.65,1.67,0.02,0
2025-05-13,11.15,16,1011.50,25.20,78.80,1.50,0.00,0
2025-05-13,26.87,6,1010.76,25.16,78.10,1.47,0.00,0
2025-05-13,23.12,52,1009.52,25.35,75.40,1.66,0.00,0
2025-05-13,18.10,29,1011.57,25.20,78.05,1.57,0.00,0
